index,sourceArray,name,type,muscleGroup,equipment,tags,description,clientDescription,isPublic
"701","newExercises","Pull clean pull con mancuerna","TECHNIQUE","Full body","Mancuernas","full_body|mancuernas|clean|pull|tecnica|levantamiento_olimpico","Ejercicio de técnica que practica el clean pull (tirón del clean) con mancuernas. Permite dominar la trayectoria de tirón, la extensión de caderas y la posición de los codos antes de agregar la complejidad de la recepción.","Parate con los pies a la anchura de los hombros, sosteniendo una mancuerna en cada mano con un agarre neutro (palmas hacia el cuerpo). Desde la posición de hang o del suelo, realizá una extensión explosiva de caderas y rodillas. Cuando las mancuernas pasan las rodillas, acelerá el tirón llevando los codos hacia arriba y hacia los lados, manteniendo las mancuernas cerca del cuerpo. Las mancuernas deben llegar a la altura del pecho o la barbilla con los codos altos. Bajá controlado y repetí 6-8 veces. Enfocate en la trayectoria cerca del cuerpo y la altura del tirón.","true"
"702","newExercises","Pull clean pull con barra","TECHNIQUE","Full body","Barra","full_body|barra|clean|pull|tecnica|levantamiento_olimpico","Ejercicio de técnica que practica el clean pull con barra. Aísla la fase de tirón del clean, desarrollando la potencia de extensión de caderas, la trayectoria correcta de la barba y la posición de los codos.","Parate con los pies a la anchura de los hombros, sosteniendo una barra con un agarre de clean. Desde la posición de hang o del suelo, realizá una extensión explosiva de caderas y rodillas. Cuando la barra pasa las rodillas, acelerá el tirón llevando los codos hacia arriba y hacia los lados, manteniendo la barra cerca del cuerpo. La barra debe llegar a la altura del pecho o la barbilla con los codos altos. Bajá controlado y repetí 6-8 veces. Enfocate en mantener la barra cerca del cuerpo durante todo el tirón y en la altura máxima del mismo.","true"
"703","newExercises","Pull snatch pull con barra","TECHNIQUE","Full body","Barra","full_body|barra|snatch|pull|tecnica|levantamiento_olimpico","Ejercicio de técnica que practica el snatch pull (tirón del snatch) con barra. Aísla la fase de tirón del snatch, desarrollando la potencia de extensión de caderas con agarre ancho y la trayectoria correcta de la barba.","Parate con los pies a la anchura de los hombros, sosteniendo una barra con un agarre ancho (snatch grip). Desde la posición de hang o del suelo, realizá una extensión explosiva de caderas y rodillas. Cuando la barra pasa las rodillas, acelerá el tirón manteniendo los brazos rectos y la barra cerca del cuerpo. La barra debe llegar a la altura del pecho o más arriba con los brazos rectos. Bajá controlado y repetí 6-8 veces. Enfocate en la amplitud del agarre y en mantener los brazos rectos durante todo el tirón (no doblar los codos prematuramente).","true"
"704","newExercises","Movilidad para deadlift","TECHNIQUE","Full body","Peso corporal","full_body|peso_corporal|movilidad|deadlift|tecnica|calentamiento","Ejercicio de técnica que consiste en una serie de movimientos de movilidad específicos para preparar el cuerpo antes de realizar pesos muertos. Mejora la flexibilidad de cadera, tobillo y espalda, y activa la cadena posterior.","Realizá la siguiente secuencia de movilidad para deadlift: 1) Puentes de glúteos: acostado boca arriba, elevá la cadera 10 veces contrayendo los glúteos. 2) Estiramiento de isquiotibiales: sentado con piernas extendidas, flexionate hacia adelante 30 segundos. 3) Movilidad de tobillo: arrodillate con un pie adelante y empujá la rodilla hacia adelante sobre el tobillo 10 veces por lado. 4) Cat-cow: desde cuadrupedia, arqueá la espalda hacia arriba y hacia abajo 10 veces. 5) Good mornings con las manos detrás de la cabeza: flexionate hacia adelante desde las caderas 10 veces. 6) Peso muerto con palo: realizá 5 repeticiones de peso muerto con un palo enfocándote en la técnica. Todo de forma lenta y controlada.","true"
"705","newExercises","Drill de recepción","TECHNIQUE","Full body","Barra","full_body|barra|recepcion|tecnica|levantamiento_olimpico|mancuernas","Ejercicio de técnica que practica la fase de recepción en los levantamientos olímpicos (clean y snatch). Desarrolla la velocidad de rotación de muñecas, la estabilidad en sentadilla profunda y la postura correcta de rack y overhead.","Parate con los pies a la anchura de los hombros, sosteniendo una barra ligera o mancuernas. Desde la posición de hang, realizá un pull parcial y practicá la recepción: para el clean, rotá las muñecas y recibí la barra sobre los hombros en sentadilla profunda con los codos altos; para el snatch, recibí la barra sobre la cabeza con los brazos extendidos en sentadilla profunda. Mantené la posición de recepción 2-3 segundos verificando: espalda neutra, core activado, rodillas alineadas con los pies, y peso en los talones. Levantate y repetí 6-8 veces alternando entre clean y snatch. Enfocate en la velocidad de la recepción y la estabilidad en la posición final.","true"
"706","newExercises","Movilidad para squat","TECHNIQUE","Full body","Peso corporal","full_body|peso_corporal|movilidad|squat|tecnica|calentamiento","Ejercicio de técnica que consiste en una serie de movimientos de movilidad específicos para preparar el cuerpo antes de realizar sentadillas. Mejora la flexibilidad de cadera, tobillo y la movilidad torácica.","Realizá la siguiente secuencia de movilidad para squat: 1) Círculos de cadera: de pie, elevá una rodilla y realizá círculos amplios con la cadera 10 veces por lado. 2) Sentadilla profunda con apoyo: parate frente a una pared o poste, agarrate y bajá en sentadilla profunda manteniendo los talones en el suelo. Balanceate suavemente de lado a lado 30 segundos. 3) Movilidad de tobillo: arrodillate con un pie adelante y empujá la rodilla hacia adelante sobre el tobillo 10 veces por lado. 4) World's greatest stretch: desde plancha, llevá un pie al lado de la mano y rotá el torso 5 veces por lado. 5) Sentadilla con palo: realizá 5 sentadillas con un palo sobre la cabeza enfocándote en mantener el palo vertical y la espalda recta.","true"
"707","newExercises","Drill de split","TECHNIQUE","Piernas","Peso corporal","piernas|peso_corporal|split|tecnica|jerk|levantamiento_olimpico","Ejercicio de técnica que practica la posición de split (zancada) utilizada en el jerk y el split snatch. Desarrolla la estabilidad en zancada, la alineación de caderas y la capacidad de recuperar la posición de pie.","Parate con los pies juntos. Saltá hacia adelante en posición de split (zancada): la pierna derecha adelante con la rodilla flexionada a 90°, la pierna izquierda atrás con la rodilla cerca del suelo. El torso debe estar erguido y el peso distribuido entre ambas piernas. Mantené la posición 2-3 segundos verificando: rodilla delantera alineada con el pie, caderas niveladas, torso vertical. Volvé a la posición de pie juntando las piernas. Repetí 6-8 veces alternando la pierna delantera. También podés practicar el movimiento con un palo sobre la cabeza para simular la posición de overhead en el split jerk. Enfocate en la estabilidad y la alineación.","true"
"708","newExercises","Press con mancuerna","TECHNIQUE","Hombros","Mancuernas","hombros|mancuernas|press|tecnica|deltoides|triceps","Ejercicio de técnica que practica el press de hombros con mancuernas. Permite dominar la trayectoria de cada brazo de forma independiente, mejorando la simetría y el control del movimiento de empuje.","Sentate en un banco con respaldo o parate erguido. Sostené una mancuerna en cada mano a la altura de los hombros con las palmas hacia adelante y los codos a los lados. Mantené la espalda neutra, el core activado y las rodillas ligeramente flexionadas. Empujá ambas mancuernas hacia arriba simultáneamente extendiendo los brazos sobre la cabeza. Las mancuernas deben seguir una trayectoria ligeramente convergente (hacia adentro) al final del movimiento. Bajá controlado hasta que los codos formen 90°. Evitá arquear la espalda hacia atrás o desviar los codos hacia adelante. Realizá 8-10 repeticiones enfocándote en la simetría de ambos brazos y el control del movimiento.","true"
"709","newExercises","Dinámico estiramiento de espalda","WARMUP","Espalda","Peso corporal","espalda|peso_corporal|estiramiento|movilidad","Ejercicio de calentamiento dinámico enfocado en la movilidad de la columna vertebral y la espalda. Realiza rotaciones y flexiones controladas para preparar la zona lumbar y dorsal.","Realizá movimientos dinámicos de estiramiento de espalda de forma controlada. Activá la zona lumbar y dorsal con rotaciones suaves. Aumentá progresivamente la amplitud, sin forzar el rango de movimiento.","true"
"710","newExercises","Marcha con balanceo de brazos","WARMUP","Full body","Peso corporal","full_body|peso_corporal|marcha|cardio_ligero","Ejercicio de calentamiento cardiovascular que combina marcha en el lugar con balanceo coordinado de brazos. Activa hombros, caderas y sistema cardiovascular de forma integral.","Marchá en el lugar balanceando los brazos de forma coordinada con las piernas. Mantené el ritmo constante y aumentá progresivamente la intensidad. Activá hombros, caderas y sistema cardiovascular.","true"
"711","newExercises","Dinámico swing de brazos","WARMUP","Hombros","Peso corporal","hombros|peso_corporal|swing|movilidad","Ejercicio de calentamiento dinámico para hombros que consiste en balanceos controlados de brazos hacia adelante y atrás. Prepara los manguitos rotadores y articulación escapulohumeral.","Balanceá los brazos de forma dinámica hacia adelante y atrás con movimientos controlados. Prepará los hombros y manguitos rotadores. Aumentá progresivamente la amplitud sin forzar.","true"
"712","newExercises","Calentamiento general de 5 minutos","WARMUP","Full body","Peso corporal","full_body|peso_corporal|calentamiento_general|cardio","Rutina de calentamiento general de 5 minutos que combina marcha, jumping jacks y movilidad articular. Prepara todo el cuerpo para el entrenamiento principal de forma integral.","Realizá una rutina de calentamiento general de 5 minutos combinando marcha, jumping jacks y movilidad articular. Activá todo el cuerpo de forma progresiva hasta sentir que estás listo para entrenar.","true"
"713","newExercises","Movilidad de cadera dinámica","WARMUP","Cadera","Peso corporal","cadera|peso_corporal|movilidad|dinamico","Ejercicio de calentamiento dinámico enfocado en la movilidad de cadera. Incluye círculos, aperturas y rotaciones controladas para preparar la articulación coxofemoral.","Realizá movimientos dinámicos de movilidad de cadera: círculos, aperturas y rotaciones controladas. Prepará la articulación coxofemoral aumentando progresivamente la amplitud sin forzar.","true"
"714","newExercises","Cardio ligero de 5 minutos","WARMUP","Full body","Peso corporal","full_body|peso_corporal|cardio|calentamiento","Sesión de cardio ligero de 5 minutos para elevar la temperatura corporal. Puede incluir marcha rápida, trote suave o jumping jacks según el nivel del cliente.","Realizá cardio ligero durante 5 minutos: marcha rápida, trote suave o jumping jacks. Elevá la temperatura corporal de forma progresiva hasta sentir que el cuerpo está caliente y listo.","true"
